鹦鹉港澳,#genre#
Slagr TV,http://slagrtv-live-hls.ssl.cdn.cra.cz:80/channels/slagrtv/playlist/cze/live_hq.m3u8
Slagr TV 2,http://92.62.234.233/slagr2.m3u
SONG TV Armenia,http://songtvam.ru:8060/hd/playlist.m3u8
SONG TV Russia,http://songtvru.ru:8060/med/playlist.m3u8
Sony Sci-Fi,http://178.124.183.5/hls/EDVYQYGHF8/variant.m3u8
Sous FM,http://138.201.226.83:1935/public/stream_720p/playlist.m3u8
Spirit TV,https://cdnlive.myspirit.tv/LS-ATL-43240-2/index.m3u8
SPORT MAX,http://161.0.157.9/PLTV/88888888/224/3221226766/index.m3u8
Star Cinema,http://178.124.183.5/hls/CH_STARCINEMA/variant.m3u8
Star Family,http://178.124.183.5/hls/CH_FAMILY/variant.m3u8
STARS TV,http://starstv.live.e55-po.insyscd.net/starstvhd.smil/index.m3u8
SWR Dasding,https://swrdasdingvrhls-i.akamaihd.net/hls/live/780817/vrdasding/master.m3u8
SWR3,https://swrswr3vrhls-i.akamaihd.net/hls/live/780818/vrswr3/master.m3u8
Syria News,http://www.elahmad.com/tv/m3u8/syriatv.m3u8
TB Дом,http://46.149.48.21:1234
TBi,http://video-auth8.iol.pt/live_tvi/live_tvi/playlist.m3u8
TBN (ARM),http://bogtvhdlive-f.akamaihd.net/i/tbn_armenia@198331/index_500_av-p.m3u8
TBN Украина,http://62.32.67.187:1935/WEB_Ukraine24/Ukraine24.stream/playlist.m3u8
TCT Kids,http://bcoveliveios-i.akamaihd.net:80/hls/live/206632/1997976452001/FamilyHLS/FamilyHLS_Live_1200.m3u8
TELE ARENA,http://wma07.fluidstream.net:1935/TeleArena/livestream/playlist.m3u8
TELE MONTE NEVE 3,http://wms.shared.streamshow.it/telemonteneve3/mp4:telemonteneve3/playlist.m3u8
TELE TICINO,https://teleticino720ptest.vedge.infomaniak.com/livecast/smil:teleticino720ptest.smil/chunklist_w1446010045_b3001080.m3u8
TENOR UA,http://178.212.239.228:14502/playlist.m3u8
The Weather Channel (USA),http://weather-lh.akamaihd.net/i/twc_1@92006/master.m3u8
This is Bulgaria,http://31.13.223.104:1935/travel/community.stream/playlist.m3u8
TiJi,http://178.124.183.5/hls/Q0HVVEIKSQ/variant.m3u8
TJK TV,https://tjktv.ercdn.net/tjktv_720p.m3u8
TLC HD,https://pa9agxjg.rocketcdn.com/tlctv.smil/chunklist_b2328000_sltur.m3u8
TLC Russia,http://182.73.122.74:10004/bysid/1113
TLX,http://live-edge01.telecentro.net.ar/live/smil:tlx.smil/chunklist_w1527043435_b1828000_sleng.m3u8?
TOP LATINO | SD,http://online.radiodifusion.net:1935/livetv/latinoSD.stream/playlist.m3u8
TOP latino TV,http://online.radiodifusion.net:1935/livetv/latinoSD.stream/chunklist.m3u8
TRACE Africa,http://d2ktlibtvvj8vp.cloudfront.net/trace_africa/6/prog_index.m3u8
TRACE AYITI,http://d2ktlibtvvj8vp.cloudfront.net/trace_ayiti/6/prog_index.m3u8
TRACE GOSPEL,http://d2ktlibtvvj8vp.cloudfront.net/trace_gospel/6/prog_index.m3u8
TRACE LATINA,http://d2ktlibtvvj8vp.cloudfront.net/trace_latina/6/prog_index.m3u8
TRACE Mziki,http://d2ktlibtvvj8vp.cloudfront.net/trace_mizki/6/prog_index.m3u8
TRACE Naija,http://d2ktlibtvvj8vp.cloudfront.net/trace_naija/6/prog_index.m3u8
TRACE Toca,http://d2ktlibtvvj8vp.cloudfront.net/trace_toca/6/prog_index.m3u8
TRACE Urban,http://d2ktlibtvvj8vp.cloudfront.net/trace_urbaninter/6/prog_index.m3u8
TRACE Urban,http://95.47.155.22:4022/udp/239.254.2.183:1234
Travel + Adventure,http://46.32.68.167/s/live/904/51.51.51.51/1/0.m3u8
Travel Channel,http://46.32.68.167/s/live/925/816951136/819088191919/0.m3u8
Travel Channel,http://46.32.68.167/s/live/925/86.169.51.136/1/0.m3u8
Travel Guide TV,http://cdn10.live-tv.od.ua:8081/leonovtv/test-abr/playlist.m3u8
Travel Guide TV,http://cdn10.live-tv.od.ua:8081/leonovtv/1080i/playlist.m3u8
TRT Muzik,https://trtcanlitv-lh.akamaihd.net/i/TRTMUZIK_1@181845/master.m3u8
TRT Muzik,http://trtcanlitv-lh.akamaihd.net/i/TRTMUZIK_1@181845/master.m3u8
Turkmen Sport,http://217.174.225.146/legacyhls/ch004_400/index.m3u8
TV 5,http://hls.cdn.ua/tv5.zp.ua_live/_definst_:tv5/playlist.m3u8
TV Art BG,http://83.222.173.94:1935/tvart/tvart/playlist.m3u8
TV MALL,http://182.73.122.74:10000/bysid/302
TV Plus,http://62.64.92.118:8000/002
TV TRWAM,http://trwamtv.live.e96-jw.insyscd.net/trwamtv.smil/chunklist.m3u8
TV1000,http://178.124.183.5/hls/6WMZMUEWGN/variant.m3u8
TV1000 Action,http://178.124.183.5/hls/9X9NUEEKGW/variant.m3u8
TV1000 Русское кино,http://178.124.183.5/hls/PWIKICZUYF/variant.m3u8
TV5 Monde,http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877/v3plusinfo247hls/v3plusinfo247hls_1_6.m3u8
TV7+ (Хмельн),http://tv7plus.com/hls/tv7_site.m3u8
TV8,http://live.cdn.tv8.md/TV7/tracks-v2a1/mono.m3u8
TVM Channel,http://cdn-01.bonus-tv.ru:8080/tvm_edge/tracks-v1a1/index.m3u8
TVM3,http://tvm3.vedge.infomaniak.com/livecast/tvm3/playlist.m3u8
TVS Music,http://91.148.117.134:1935/radios/radiosweb.stream/playlist.m3u8
U TV,http://81.196.0.126:80/utvedge/utvlive/index.m3u8
UA TV,http://api.tv.ipnet.ua/api/v1/manifest/2118742330.m3u8
UA TV,http://ua-tv-hls2.cosmonova.net.ua/hls/ua-tv_ua_mid/index.m3u8
UA:ДОНБАС,http://api.tv.ipnet.ua/api/v1/manifest/1311274061.m3u8
UA:ЖИТОМИР,http://cdn10.live-tv.od.ua:8081/odtrkzt/odtrkzt-abr/playlist.m3u8
UA:ЗАКАРПАТТЯ,http://api.tv.ipnet.ua/api/v1/manifest/2118742462.m3u8
UA:КРИМ,http://api.tv.ipnet.ua:80/api/v1/manifest/2118742409.m3u8
UA:КУЛЬТУРА,http://api.tv.ipnet.ua/api/v1/manifest/1311962540.m3u8
UA:ОДЕСА,http://cdn10.live-tv.od.ua:8081/odtrkod/odtrkod-abr/odtrkod/odtrkod-sub/playlist.m3u8
UNCION,http://68.235.37.11:1935/uncion24/Uncion24/playlist.m3u8
Univer TV,http://cdn.universmotri.ru/live/mq.sdp/playlist.m3u8
VH1,http://185.176.117.243/live/eds/VH1/HLS_encr/VH1.m3u8
Viasat Explorer,http://185.176.117.243/live/eds/Viasat_Explorer_SD/HLS_encr/Viasat_Explorer_SD.m3u8
Viasat History,http://178.124.183.5/hls/CH_VIASATHISTORY/variant.m3u8
Viasat History,http://185.176.117.243/live/eds/ViasatHistoryHD/HLS_encr/ViasatHistoryHD.m3u8
Viasat Sport,http://persik.tv/stream/3602/287583/10249.m3u8
Viasat Sport,http://78.157.230.19/streaming/viasat_sport_hd/364/copy/playlist.m3u8
VIP Megahit,http://212.29.231.242:8080/btv_201/index.m3u8
VIP Megahit,http://188.35.9.5:10020/stolen/403x/hot.dll
VIVA CRISTO TV MUSIC,http://ss6.domint.net:1946/vct_str/vctv/chunklist_w1751298307.m3u8
VOTV,http://hls.cdn.ua/vo.org.ua_live/_definst_/online-ru-hotbird-high/playlist.m3u8 lia-center.m3u8
VRT.TV,http://live-cdne13.cdnvideo.ru/cdne13/cdne13.sdp/playlist.m3u8
VRT.TV (Электросталь),http://live-cdne13.cdnvideo.ru/cdne13/cdne13.sdp/chunklist.m3u8
Weather Channel,http://weather-lh.akamaihd.net/i/twc_1@92006/index_2400_av-p.m3u8
WIF-TV HD,https://live-wif.cdnvideo.ru/hls/573b349878c5685204e10800/720p.m3u8
World Fashion,http://46.32.68.167/s/live/401/86.169.51.136/1/0.m3u8
World Fashion International,http://wfc.bonus-tv.ru:80/cdn/wfcint/tracks-v3a1/index.m3u8
World Fashion Россия,http://wfc.bonus-tv.ru:80/cdn/wfcrus/tracks-v3a1/index.m3u8
World Fashion Россия,http://wfc.bonus-tv.ru:80/cdn/wfcrus/tracks-v1a1/index.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w454258933.m3u8
WOW!TV,http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w84588335.m3u8
WW: FISHING NETWORK,http://161.0.157.8/PLTV/88888888/224/3221226811/index.m3u8
YAS Sports,http://adtv.ercdn.net/yastv/yastv_720p.m3u8
Zee World,http://161.0.157.5/PLTV/88888888/224/3221226542/index.m3u8
ZIK,http://162.244.81.111:1937/liveTrans/livestream_360p/playlist.m3u8
ZOOM,http://54.36.109.228/18900/index.m3u8
ZTV,https://stream.ztv.zp.ua/hls/live.m3u8
ebs+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/playlist.m3u8
SBScnbc,http://wowlive.sbs.co.kr/sbscnbc/_definst_/sbscnbc2.stream/playlist.m3u8?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJleHAiOjE1NzgxMzYwODksInBhdGgiOiIvc2JzY25iYy9fZGVmaW5zdF8vc2JzY25iYzIuc3RyZWFtIiwiZHVyYXRpb24iOi0xfQ.fxwrJist8p1o_o_8QSTRBja3L7ji5YUUBRqTTJCOw9c
CGNTV,http://cgntv-glive.ofsdelivery.net/live/_definst_/cgntv_kr02/playlist.m3u8
KBS2,P2p://104.238.103.179:8916/5b22162700048b2f051d06bef0b1f01b.ts
SBS,P2p://104.238.103.179:8916/5b2216c4000ba2ba051f6dd706e104fb.ts
EBS,P2p://104.238.103.179:8916/5b2219a5000e6fa8052aad77621dea39.ts
YTN,P2p://104.238.103.179:8916/5b221a810004bf85052e065c1a460998.ts
Channel A,P2p://104.238.103.179:8916/5b22518b0002f5f5060504f7d0f44452.ts
MBN,P2p://104.238.103.179:8916/5b22177f0008749f0522477f5176cfdb.ts
OCN,P2p://104.238.103.179:8916/5b235cce0006e3030a1903b05e62fde0.ts
SBS GOLF,P2p://104.238.103.179:8916/5b22256400047f7605588d0332deaf28.ts
JTBC GOLF,P2p://104.238.103.179:8916/5b2217520006ce0b0521974ad2bed90e.ts
SPOTV+,P2p://104.238.103.179:8916/5b272223000691d918d3d7a3610cf1dc.ts
KBSN SPORTS,P2p://104.238.103.179:8916/5b234c78000a281909d934967b48265d.ts
SBS SPORTS,P2p://104.238.103.179:8916/5b221735000c090f05212759ac370dbc.ts
MBC SPORTS,P2p://104.238.103.179:8916/5b221735000bc8600521274943008c21.ts
CGV,P2p://104.238.103.179:8916/5b3b094a000bacde194deb14d4cdd31f.ts
TV Chosun,P2p://104.238.103.179:8916/5b2220b00006503305462e5adb6b8fcc.ts
TV Chosun,http://live.chosun.gscdn.com/live/_definst_/tvchosun1.stream/playlist.m3u8
电影,http://tx.hls.huya.com/huyalive/29169025-2686220040-11537227221659811840-2713685416-10057-A-0-1.m3u8
FTV8,P2p://sdgdklwos.finetv.tv:9906/59fd0add000221eb023eeb130f1c4195
韩国 Ⅰ KTV 韩国电视,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
韩国 Ⅰ EBS 儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国 Ⅰ KBS 电视二台,mitv://51.79.41.138:18912/5b140a09000ebd1817d4d23d131870a4.ts.ts
韩国 Ⅰ SBS 星级频道,https://streaming-a-802.cdn.nextologies.com/SBS_18/playlist.m3u8
韩国 Ⅰ SBS 影视频道,https://streaming-a-802.cdn.nextologies.com/SBS_Plus/live/SBS_Plus_1500k/chunks.m3u8
韩国 Ⅰ SBS 影视频道,https://mrw.so/4nkFJ2?dsjtv.com/20200205.m3u8
日本 Ⅰ ABC 电视频道,mitv://51.79.41.138:18912/5b140a560004f79017d5fc85134f5af3.ts.ts
日本 Ⅰ NHK 世界频道,https://b-nhkwlive-xjp.akamaized.net/hls/live/2003458-b/nhkwlive-xjp/index_1180.m3u8
日本 Ⅰ NHK 世界频道,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp/index_1180.m3u8
日本 Ⅰ NHK 综合频道,mitv://51.79.41.138:18912/5b140a550000ac1617d5f7845f06376a.ts.ts
韩国 Ⅰ YTN 联合新闻,http://ytnmmd.mmdlive.lldns.net/ytnmmd/9484b70302db4786886ae40308bf45a1/chunklist_b2592000.m3u8
日本 Ⅰ 东京电视台,mitv://51.79.41.138:18912/5b140a580000321e17d6031c6aeb29e0.ts.ts
日本 Ⅰ 朝日电视台,mitv://51.79.41.138:18912/5c4aa977000a3ef3828d81493e8f6123.ts.ts
俄罗斯 Ⅰ 中国环球 (俄罗斯),http://live.cgtn.com/1000r/prog_index.m3u8
西班牙 Ⅰ 中国环球 (西班牙),http://livees.cgtn.com/1000e/prog_index.m3u8
阿拉伯 Ⅰ 中国环球 (阿拉伯),http://live.cgtn.com/1000a/prog_index.m3u8
俄罗斯 Ⅰ 俄罗斯一台,http://a787201928-s26881.cdn.ngenix.net/hls/russia_hd/playlist_3.m3u8
西班牙 Ⅰ 西班牙四台,https://livehlsdai-i.akamaihd.net/hls/live/571643/cuatro/bitrate_4.m3u8
西班牙 Ⅰ 西班牙五台,https://livehlsdai-i.akamaihd.net/hls/live/571640/telecinco/bitrate_4.m3u8
西班牙 Ⅰ 神性电视台,https://mdslivehls-i.akamaihd.net/hls/live/571648/divinity/bitrate_4.m3u8
西班牙 Ⅰ 活力电视台,https://mdslivehlsb-i.akamaihd.net/hls/live/623617/energy/bitrate_3.m3u8
西班牙 Ⅰ 啵嘤卡通台,https://mdslivehlsb-i.akamaihd.net/hls/live/623616/boing/bitrate_3.m3u8
意大利 Ⅰ Rai 吞咽,http://b2everyrai-lh.akamaihd.net/i/raigulp_1@66350/master.m3u8
意大利 Ⅰ Rai 幼幼,http://b2everyrai-lh.akamaihd.net/i/raiyoyo_1@191405/master.m3u8
意大利 Ⅰ Rai 电影,http://b2everyrai-lh.akamaihd.net/i/raimovie_1@67348/master.m3u8
意大利 Ⅰ Rai 溢价,http://b2everyrai-lh.akamaihd.net/i/raipremium_1@181837/index_1800_av-p.m3u8
意大利 Ⅰ 意大利电台,http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8
墨西哥 Ⅰ 墨西哥电视,http://bcoveliveios-i.akamaihd.net/hls/live/201661/57828478001/milenio_center_512k@51752.m3u8
巴拿马 Ⅰ 远程网络台,http://k4.usastreams.com/Telesistemas/Telesistemas/playlist.m3u8
斯诺伐克 Ⅰ J O J 频道,http://nn2.joj.sk/hls/joj-540.m3u8
斯洛伐克 Ⅰ WAU 频道,http://nn2.joj.sk/hls/wau-540.m3u8
越南 Ⅰ ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
泰国 Ⅰ HGTV,https://edge1a.v2h-cdn.com/appt7/MHONG.stream_720p/playlist.m3u8
泰国 Ⅰ PPTV,https://mrw.so/5sgkyL
泰国 Ⅰ PPTV,https://mrw.so/4Jdji1
新传媒 8,http://d34e90s3s13i7n.cloudfront.net:80/hls/ch8ctv/master.m3u8
新传媒 8,https://mrw.so/4BH66I
新传媒 8,https://mrw.so/4Jdjuh
亚洲新闻,https://mrw.so/4nkE9M
亚洲新闻,https://mrw.so/5ddV7f
日本新闻,https://mrw.so/55LU1g
日本电影,https://mrw.so/55LUnw
日本气象,http://movie.mcas.jp/mcas/wn1_2/master.m3u8
日本 Ⅰ NHK 华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本 Ⅰ NHK 华语视界,https://mrw.so/5kK9VQ?dsjtv.com/20200205.m3u8
日本 Ⅰ NHK 日本国际,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp/index_1M.m3u8
韩国 Ⅰ EBS 第一频道,https://mrw.so/5sfX5L?dsjtv.com/20200205.m3u8
韩国 Ⅰ EBS 少儿频道,https://mrw.so/4uaVk7?dsjtv.com/20200205.m3u8
泰国 Ⅰ MVTV 缅甸频道,https://edge1a.v2h-cdn.com/appt7/MVM.stream_720p/playlist.m3u8
泰国 Ⅰ MVTV 家庭频道,https://edge1a.v2h-cdn.com/appt7/MVTV.stream_720p/playlist.m3u8
柬埔寨 Ⅰ SEA 电视频道,http://203.189.147.211:1935/live/mp4:myStream_720p/playlist.m3u8
缅甸 Ⅰ 吗哈尔电视,http://maharlive.b-cdn.net/stream.m3u8
老挝 Ⅰ 布莱恩电视,https://livefta.malimarcdn.com/ftaedge00/briantv.sdp/chunklist.m3u8
泰国 Ⅰ 快乐电视,https://edge1a.v2h-cdn.com/appt3/Happy.stream_720p/playlist.m3u8
瑞士 Ⅰ 奥林匹克,https://mrw.so/4YfLdp?dsjtv.com/20200205.m3u8
瑞士 Ⅰ 奥林匹克,https://mrw.so/4BH81A
瑞士 Ⅰ 奥林匹克,https://mrw.so/4QJxYS?dsjtv.com/20200205.m3u8
美国 Ⅰ 美国中文,https://mrw.so/4uaRST?dsjtv.com/20200205.m3u8
西班牙 Ⅰ 皇马足球,https://mrw.so/5kKavk?dsjtv.com/20200205.m3u8
阿联酋 Ⅰ 迪拜赛马,https://mrw.so/55LWxo?dsjtv.com/20200205.m3u8
意大利 Ⅰ RAI 电影,https://mrw.so/4nkGsQ?dsjtv.com/20200205.m3u8
意大利 Ⅰ RAI 大口,https://mrw.so/4Jdm05?dsjtv.com/20200205.m3u8
意大利 Ⅰ RAI 新闻,https://mrw.so/55LWDw?dsjtv.com/20200205.m3u8
意大利 Ⅰ RAI 五台,https://mrw.so/4nkGC2?dsjtv.com/20200205.m3u8
意大利 Ⅰ RAI 溢价,https://mrw.so/4uaWgF?dsjtv.com/20200205.m3u8
半岛电视,https://mrw.so/4uaVYL?dsjtv.com/20200205.m3u8

海外二线,#genre#
们,https://cloud.video.taobao.com//play/u/709608496/p/1/e/6/t/1/266116359395.mp4
俄罗斯IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄罗斯ТВTV蓝光,http://hls-video01.cdnvideo.ru/video01/smil:video01.smil/chunklist_b4128000.m3u8
墨西哥卫视蓝光,http://bcoveliveios-i.akamaihd.net/hls/live/201661/57828478001/milenio_center_512k@51752.m3u8
CINEMA,http://210.210.155.35/x6bnqe/s/s31/S4/mnf.m3u8
新加坡8频道,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
新加坡5频道,https://dlau142f16b92.cloudfront.net/hls/ch5ctv/master02.m3u8
新加坡U频道,https://d3inlz9elsutjl.cloudfront.net/hls/chuctv/master02.m3u8
新妙米频道,https://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
新加坡OktoOn5,https://ddftztnzt6o79.cloudfront.net/hls/oktoctv/master.m3u8
新加坡SuriaTV,https://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master02.m3u8
新加坡春天,https://d39v9xz8f7n8tk.cloudfront.net/hls/vsnthmctv/master02.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新马l亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
日本l全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
新马l朝阳频道,http://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master02.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
越南l越南人民报,http://27.118.16.98:1935/live/truyenhinhnhandan720/chunklist_w2006762604.m3u8
越南和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越南ktv,http://210.245.20.94/hls/ktv1.m3u8
越南UNTV,https://untv.mmdlive.lldns.net/untv/97cc8d2c46bd43b78e0b112761ab71fe/chunklist_b1128000.m3u8
泰国lNBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
泰国PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国33HD,http://1468481365.rsc.cdn77.org/LS-50041-SIN-19/tracks-v1a1/mono.m3u8
泰国SEATV,http://203.189.147.211:1935/live/mp4:myStream_720p/playlist.m3u8
MRTV4,http://104275ooyala-lh.akamaihd.net/i/forevergroup_02@449366/master.m3u8
CHAHHEHD7,http://104275ooyala-lh.akamaihd.net/i/forevergroup_03@449367/master.m3u8
朝鲜中央频道,http://tv.nknews.org/tvhls/stream.m3u8
韩国lKCTV中央台,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国lUBC SBS,http://59.25.202.81:1935/live/UBCstream/chunklist_w1495115977.m3u8
韩国lKTV 韩国电视,http://218.38.152.31:1935/klive/klive.stream/playlist.m3u8
韩国lEBS 儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
印度音乐电视台,http://104.237.60.234/live/gabruutv.m3u8?dsjtv.m3u8
蒙古国lMNB,http://103.14.38.107:1935/live/mnb.stream/master.m3u8
阿尔巴利亚,http://tvsn-i.akamaihd.net/hls/live/261837/expo/expo_750.m3u8
卡塔尔l半岛新闻,http://english.streaming.aljazeera.net/aljazeera/english2/index1296.m3u8
美国  狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
彭博财经(美)Bloomberg TV,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
美国Cheddar电视,https://live.chdrstatic.com/cheddar/primary/4.m3u8
美国CSBN,https://cbsnhls-i.akamaihd.net/hls/live/264710/cbsn_hlsprod_2/master_360.m3u8
美国购物QVC TV HD UK,http://live.qvcuk.simplestreamcdn.com/live/qvcuk_main_clean/bitrate1.isml/3/prog_index.m3u8
美国购物QVC Beauty TV HD UK,http://live.qvcuk.simplestreamcdn.com/live/qvcuk_beauty_clean/bitrate1.isml/3/prog_index.m3u8
美国Denver 8 TV,http://granicusliveus8-a.akamaihd.net/denver/G0080_002/chunklist.m3u8
美国TVW2,http://d3ktuc8v2sjk6m.cloudfront.net/livetv/ngrp:TVW2_all/master.m3u8
美国l 美国之音,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc6@320298/index_0540_av-p.m3u8
美国l 美国中央台,http://livestream.usatv.com/hls/m3u8/USARMENIA720.m3u8
美国l 中国环球 (美国),http://live.cgtn.com/1000/prog_index.m3u8
美国宇航局频道,http://wowza-feed09-nasa.pluto.tv/feed09/ngrp:nasa_all/playlist.m3u8
法国l 法国24台 (英语),http://f24hls-i.akamaihd.net/hls/live/221193-b/F24_EN_LO_HLS/master_900.m3u8
法国l 法国24台 (法语),http://f24hls-i.akamaihd.net/hls/live/221192/F24_FR_LO_HLS/master_900.m3u8
法国时装秀WFC,https://wowzaprodhd84-lh.akamaihd.net/i/4ae6355d_1@505999/index_2150400_av-p.m3u8
俄罗斯l RU 音乐频道,http://rutv.gcdn.co/streams/1410_1272/720n/index.m3u8
俄罗斯l 军事频道,http://serv25.vintera.tv:8081/parad/patriot/playlist.m3u8
俄罗斯l 俄罗斯一台,http://a787201928-s26881.cdn.ngenix.net/hls/russia_hd/playlist_3.m3u8
Hope俄罗斯,https://live-tvhope.cdnvideo.ru/tvhope-pull/tvhope_1/chunklist.m3u8
西班牙l 西班牙四台,https://livehlsdai-i.akamaihd.net/hls/live/571643/cuatro/bitrate_4.m3u8
西班牙l 西班牙五台,https://livehlsdai-i.akamaihd.net/hls/live/571640/telecinco/bitrate_4.m3u8
西班牙l 神性电视台,https://mdslivehls-i.akamaihd.net/hls/live/571648/divinity/bitrate_4.m3u8
意大利l Rai 吞咽,http://b2everyrai-lh.akamaihd.net/i/raigulp_1@66350/master.m3u8
意大利l Rai 幼幼,http://b2everyrai-lh.akamaihd.net/i/raiyoyo_1@191405/master.m3u8
意大利l Rai 电影,http://b2everyrai-lh.akamaihd.net/i/raimovie_1@67348/master.m3u8
意大利l Rai 溢价,http://b2everyrai-lh.akamaihd.net/i/raipremium_1@181837/index_1800_av-p.m3u8
斯诺伐克l J O J 频道,http://nn2.joj.sk/hls/joj-540.m3u8
斯洛伐克l WAU 频道,http://nn2.joj.sk/hls/wau-540.m3u8
阿联酋l迪拜赛马,http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8
阿联酋l迪拜萨马,http://dmieigthvll.cdn.mangomolo.com/samadubai/smil:samadubai.stream.smil/chunklist_b1600000.m3u8
越南越南,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
联合国频道,https://bcliveunivsecure-lh.akamaihd.net/i/un150_A1_1@575439/index_1328_av-b.m3u8
以色列1,https://kanlivep2event-i.akamaihd.net/hls/live/747600/747600/master.m3u8
以色列2,https://dvr.ch20-cdnwiz.com/mobilehls/dvr.m3u8
以色列3,https://ihoplive-f.akamaihd.net/i/yeshuachai_tv@124973/index_2_av-p.m3u8
以色列4,http://rtb-channel.glue.live/smil:rtb1/playlist_sleng.m3u8
澳大利亚赛马网,https://racingvic-i.akamaized.net/hls/live/598695/racingvic/268.m3u8
俄罗斯时尚台,http://wfc.bonus-tv.ru/cdn/wfcint/tracks-v1a1/index.m3u8
全美電視,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
RAI 4,http://b2everyrai-lh.akamaihd.net/i/rai4_1@181951/master.m3u8
M2OTV,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
KPRF,http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/chunklist.m3u8
Ytv,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/chunklist.m3u8
TVS,http://cdn-lt-live.tvsyd.dk/dc-1/live/hls/p/1956351/e/0_e9slj9wh/t/ut3_n5VQ1FqzlqMhwbQmJg/index-s32.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
